Z-SCORE,Asset liability ratio,Current ratio,Cash ratio,EBITDA/interest bearing debt,ROA,ROE,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Stock Volatility,Debt financing costs,Share pledge ratio of controlling shareholders,P/E ratio,P/B ratio,Stock price rise and fall in the last year,"Company nature (state owned assets 0, others 1)",Cluster,Risk Level
4.436552245,0.570581,0.008331,0.193463569,0.304146745,0.054616,0.074052,0.109608,51.2144,11.4664,8.4379,80.70778458,0.030228252,0.579879057,87.44880908,6.651526744,1.535014233,1,2,Low Risk
1.833264777,0.461209,0.012623,0.228451099,0.542813297,0.104098,0.140425,0.199728,97.5924,4.5558,4.8431,0.0,0.041269684,0.0,0.0,0.0,0.0,1,2,Low Risk
1.785886047,0.520658,0.014262,0.510984489,0.732780049,0.127518,0.201358,0.459248,-9.5877,4.6893,21.8196,0.0,0.026957015,0.0,0.0,0.0,0.0,1,2,Low Risk
1.405928381,0.384772,0.010788,0.140067865,0.728338575,0.101011,0.133754,0.363097,87.4342,3.9745,4.3532,0.0,0.017179072,0.0,0.0,0.0,0.0,1,2,Low Risk
1.304340108,0.500606,0.021803,0.195005753,0.29399986,0.060675,0.074015,0.39726,335.3421,1.1696,1.696,0.0,0.03724548,0.0,0.0,0.0,0.0,1,2,Low Risk
1.0109,0.65,0.01,0.09,0.11,0.04,0.03,0.25,206.33,11.24,1.72,39.8937,0.051393744,0.4918,21.7008,2.6,-0.1277,0,2,Low Risk
2.3868,0.46,0.02,0.9,0.38,0.07,0.13,0.22,76.71,3.41,4.49,34.226,0.023825657,0.7521,36.3605,4.15,0.2216,1,2,Low Risk
-0.2023,0.93,0.01,0.02,-0.75,-0.39,-1.37,0.27,332.12,1.67,1.93,72.1541,0.056902731,0.9925,-1.4445,9.87,0.0318,1,2,Low Risk
0.3049,0.76,0.01,0.07,0.09,0.02,0.01,0.16,161.26,1.02,0.95,33.3076,0.027473312,0.7942,148.1797,0.88,-0.0564,1,2,Low Risk
4.5,0.36,0.01,0.65,0.35,0.03,0.02,0.1,41.32,9.43,7.56,79.3476,0.02240841,0.341,105.9257,3.23,1.4243,1,2,Low Risk
0.5761,0.85,0.01,0.21,0.07,0.03,0.16,0.24,1151.11,50.49,0.28,40.5446,0.00352914,0.7563,6.6803,1.32,0.3001,1,2,Low Risk
4.8819,0.45,0.01,0.55,0.16,0.01,-0.04,0.21,278.24,1.04,2.44,47.2769,0.053087179,0.9776,-43.3542,6.08,0.0652,1,2,Low Risk
1.1539,0.8,0.02,0.23,0.09,0.03,0.08,0.18,1046.03,23.59,0.3,53.3111,0.007340479,1.0,44.2363,2.57,-0.3295,1,2,Low Risk
1.4012,0.77,0.01,0.08,0.15,0.05,0.1,0.3,1136.63,32.86,0.28,63.5855,0.026063847,0.9999,95.8455,5.59,0.2488,0,2,Low Risk
3.1086,0.18,0.03,0.47,0.51,0.05,0.05,0.13,121.43,2.54,17.1,40.8984,0.021349589,0.9978,106.6632,0.87,-0.113,1,2,Low Risk
0.8243,0.82,0.01,0.14,0.21,0.06,0.24,0.29,966.93,19.94,0.33,32.3943,0.004366899,0.6967,3.841,0.81,-0.0708,1,2,Low Risk
1.6293,0.38,0.01,0.07,0.86,0.02,0.01,0.27,127.51,1.72,5.01,49.088,0.031538895,0.98,-24.2382,0.95,-0.3113,1,2,Low Risk
1.9089,0.58,0.01,0.3,0.25,0.07,0.13,0.2,24.3,2.87,162.76,28.3261,0.014165893,0.8155,37.3011,2.24,-0.3178,1,2,Low Risk
2.392,0.49,0.02,0.12,-0.79,-0.12,-0.22,0.22,360.29,0.92,1.94,36.9462,0.013812775,0.971,-19.4565,3.47,-0.2566,1,2,Low Risk
0.8597,0.73,0.01,0.35,0.03,0.0,0.01,0.0,89.24,1.74,5.36,62.3352,0.034757698,0.9539,101.5146,6.79,-0.2147,1,2,Low Risk
2.784,0.49,0.02,0.05,0.56,0.15,0.18,0.29,1677.52,4.51,0.2,9.269,0.035797053,0.983,18.8371,3.39,0.1256,1,2,Low Risk
1.3788,0.47,0.01,1.06,0.2,0.05,0.04,0.12,-16.27,18.76,26.73,33.3738,0.042492649,0.8448,20.4396,0.98,-0.2285,1,2,Low Risk
5.0651,0.58,0.01,0.11,-0.76,-0.2,-0.35,0.1,71.11,2.23,0.0,25.5217,0.018826546,0.712,-23.0803,8.96,-0.3533,1,2,Low Risk
3.9488,0.33,0.02,0.1,20.1,0.06,0.01,0.22,194.39,7.95,2.21,53.1864,0.02873216,1.0,341.0393,2.57,-0.0108,1,2,Low Risk
1.7106,0.81,0.01,0.03,2.29,0.06,0.23,0.2,16.01,0.94,12.42,27.2348,0.001278019,0.6479,73.9413,7.12,-0.0788,1,2,Low Risk
3.1985,0.47,0.01,0.17,0.41,0.1,0.15,0.53,270.46,1.74,1.98,37.6432,0.020664763,0.8007,20.5477,3.48,-0.2454,1,2,Low Risk
2.8758,0.33,0.01,0.48,0.13,0.02,0.01,0.43,99.32,3.32,0.0,62.1041,0.021877357,0.9993,100.385,2.06,-0.4974,1,2,Low Risk
1.8913,0.49,0.01,0.15,0.77,0.08,0.11,0.35,1.04,2.17,13.82,52.2746,0.017834737,0.9998,27.6318,2.2,-0.4198,1,2,Low Risk
0.9697,0.65,0.01,0.3,0.13,0.03,0.02,0.19,34.21,2.77,12.0,34.1933,0.039983952,0.8101,101.6406,1.63,-0.1572,1,2,Low Risk
2.2429,0.46,0.01,0.66,0.0,-0.02,-0.04,0.12,25.13,4.88,3.85,23.8205,0.005241958,1.0,-47.1584,3.02,0.3657,1,2,Low Risk
0.6221,0.62,0.0,0.03,0.18,0.06,0.06,0.19,-24.96,5.91,40.17,59.0461,0.033415907,0.9973,18.6288,0.94,-0.4602,1,2,Low Risk
0.4681,0.66,0.01,0.38,0.5,0.07,0.05,0.26,74.49,2.63,10.18,38.7623,0.03436863,0.4398,-37.248,0.82,-0.1633,0,2,Low Risk
0.7972,0.69,0.01,0.18,0.17,0.04,0.05,0.09,51.52,9.73,3.82,29.7369,0.044435137,1.0,-159.5724,1.65,-0.1675,0,2,Low Risk
0.1506,0.88,0.01,0.01,-2.68,-0.38,-1.23,0.48,2634.81,0.13,3.15,47.9554,0.0159097,1.0,-1.1679,0.96,-0.5522,1,2,Low Risk
2.4154,0.54,0.01,0.2,0.38,0.04,0.02,0.42,14.9,2.69,4.48,66.7308,0.015653576,0.9463,-65.0346,5.48,-0.2365,1,2,Low Risk
2.78,0.6,0.01,0.42,0.29,0.07,0.11,0.18,-6.58,9.44,509.14,32.6818,0.024098258,1.0,34.0701,3.14,-0.5018,1,2,Low Risk
15.0619,0.43,0.02,0.55,0.5,0.07,0.1,0.01,17.33,19.54,51.63,98.6318,0.01073554,0.8137,357.4072,24.86,1.0035,1,2,Low Risk
1.2018,0.19,0.01,0.1,0.0,-0.46,-0.71,-0.11,201.63,0.6,6.58,76.9673,0.007202487,0.956,-2.1909,1.25,-0.8639,1,2,Low Risk
10.1183,0.37,0.01,0.3,1.66,0.12,0.17,0.12,40.87,11.39,10.6,39.177,0.009690147,0.9998,165.3908,11.05,-0.116,1,2,Low Risk
-0.6292,0.84,0.01,0.06,0.15,0.04,0.05,0.09,196.08,2.18,1.82,44.394,0.039626714,1.0,-11.8816,1.9,0.1773,1,2,Low Risk
0.8373,0.68,0.01,0.22,-0.28,-0.08,-0.27,0.35,437.31,5.07,0.6,34.8394,0.027111413,0.9634,-40.6312,10.84,-0.3259,1,2,Low Risk
3.0788,0.33,0.02,0.27,0.53,0.04,0.02,0.15,70.55,7.42,6.47,48.7027,0.036544011,0.5004,-58.9131,2.4,-0.2581,1,2,Low Risk
3.6945,0.3,0.03,1.6,0.3,0.05,0.05,0.3,27.57,8.2,8.7,38.8884,0.030814423,0.9345,48.261,2.12,0.0036,1,2,Low Risk
3.7059,0.5,0.01,0.13,0.26,0.16,0.27,0.4,128.06,4.93,3.43,24.2779,0.016185934,0.989,43.14,5.32,-0.3724,1,2,Low Risk
3.7043,0.48,0.01,0.15,0.63,0.09,0.1,0.33,179.79,2.32,4.26,19.3815,0.008879232,0.9284,48.0178,5.13,-0.0463,1,2,Low Risk
1.0786,0.62,0.01,0.03,0.2,0.08,0.16,0.59,703.71,15.63,0.47,38.69,0.042414485,1.0,-174.9839,1.0,-0.4568,1,2,Low Risk
1.1363,0.45,0.01,0.3,0.76,0.08,0.13,0.18,6.27,7.45,8.34,36.3274,0.006638653,0.824,9.0886,0.63,-0.6024,1,2,Low Risk
1.238,0.49,0.01,0.36,0.17,0.05,0.07,0.14,-34.8,2.55,24.94,30.552,0.016236134,0.999,17.7926,1.15,-0.4518,0,2,Low Risk
1.2163,0.69,0.01,0.32,0.14,0.02,0.02,0.08,50.89,42.08,6.36,22.3676,0.034091567,1.0,-32.2746,0.83,-0.3983,1,2,Low Risk
2.5521,0.37,0.02,0.05,0.25,0.06,0.06,0.08,50.88,5.49,49.69,62.7803,0.036230354,1.0,78.3842,1.91,-0.3099,1,2,Low Risk
1.1082,0.66,0.02,0.06,0.21,0.12,0.22,0.37,1167.27,12.4,0.29,45.1547,0.017154336,0.9884,10.2386,1.01,-0.6231,1,2,Low Risk
1.5308,0.48,0.01,0.09,0.2,0.06,0.07,0.58,315.79,0.99,3.98,52.0849,0.031126756,0.9898,31.7615,1.45,-0.1515,1,2,Low Risk
1.6613,0.58,0.03,0.26,0.22,0.06,0.11,0.43,1099.4,37.29,0.29,18.4975,0.012747151,0.3309,11.883,1.28,-0.1445,1,2,Low Risk
1.9952,0.3,0.01,0.6,-0.34,-0.07,-0.13,0.21,46.24,6.18,4.47,37.2548,0.053549183,0.9623,-10.4769,1.23,-0.1873,0,2,Low Risk
1.7298,0.51,0.01,0.23,-0.22,-0.06,-0.11,0.15,57.17,5.17,7.28,48.9252,0.023158767,0.9984,-9.0247,1.35,-0.3097,1,2,Low Risk
3.0203,0.53,0.02,0.18,0.2,0.03,0.04,0.14,175.85,1.3,4.34,56.5706,0.003742281,0.7642,130.3494,3.46,-0.0461,0,2,Low Risk
7.3541,0.32,0.03,0.32,0.55,0.01,0.0,0.13,271.91,12.48,0.96,35.2037,0.007843714,0.5,150.2637,5.66,-0.2949,0,2,Low Risk
4.1732,0.29,0.03,0.84,-0.61,-0.08,-0.12,0.28,351.3,1.26,1.78,23.4459,-0.009630997,0.9903,-32.9374,2.4,-0.1141,1,2,Low Risk
2.2654,0.38,0.02,0.54,0.38,0.03,0.03,0.24,30.35,8.43,8.19,55.6806,0.007961809,0.9974,28.4132,1.39,-0.3326,1,2,Low Risk
0.7513,0.65,0.01,0.11,-0.26,-0.12,-0.41,0.42,309.86,1.74,1.27,33.3035,0.057141808,0.5,-5.5381,2.65,-0.1409,0,2,Low Risk
1.0175,0.57,0.01,0.25,0.14,0.03,0.02,0.31,147.63,3.13,2.83,62.9655,0.035143556,0.7345,40.1182,1.81,0.5107,1,2,Low Risk
3.9788,0.41,0.02,0.86,-2.19,-0.4,-0.71,0.44,140.07,1.94,29.78,70.3679,0.027175302,0.9998,-5.5787,5.95,-0.0322,1,2,Low Risk
0.5617,0.61,0.0,0.1,0.5,0.11,0.2,0.65,-64.52,143.92,11.72,46.2281,0.02911085,0.2558,8.5017,1.08,-0.1392,1,2,Low Risk
1.3848,0.48,0.01,0.19,0.15,0.02,0.01,0.13,110.82,122.44,1.98,78.9841,0.038363128,0.9337,169.8904,2.44,-0.4145,1,2,Low Risk
3.239,0.25,0.03,0.68,7.79,0.01,0.01,0.13,896.0,8.85,0.39,45.0591,0.016852142,0.4625,318.3262,1.56,-0.3414,1,2,Low Risk
3.2154,0.43,0.03,1.15,0.55,0.08,0.09,0.37,152.17,2.79,5.31,38.7515,0.026441876,0.4845,41.3313,2.47,0.0411,1,2,Low Risk
-1.1768,0.91,0.0,0.06,-0.32,-0.24,-0.92,0.48,116.87,9.47,1.52,48.3516,0.035105522,0.9981,-0.7021,1.35,-0.4676,1,2,Low Risk
0.1308,0.85,0.01,0.16,-0.43,-0.22,-1.01,0.32,137.59,1.56,1.99,62.9995,0.049453055,0.9967,-2.1535,3.84,-0.276,1,2,Low Risk
3.6088,0.48,0.01,0.16,-0.2,-0.1,-0.18,0.46,768.64,1.27,0.61,36.2417,0.026679119,0.5912,-42.3511,4.77,0.7999,1,2,Low Risk
0.8389,0.6,0.01,0.35,0.28,0.08,0.15,0.22,11.3,9.49,28.15,43.6226,0.028636463,0.9981,21.0723,1.77,-0.4273,1,2,Low Risk
0.6299,0.71,0.01,0.06,0.44,0.06,0.13,0.29,362.34,1.62,0.64,53.3786,0.023549974,0.9993,428.2406,1.29,-0.589,0,2,Low Risk
3.7121,0.9,0.03,0.33,0.15,0.09,1.88,0.21,15.32,18.35,21.52,28.3695,0.016902846,1.0,70.1824,103.25,-0.204,0,2,Low Risk
4.396,0.36,0.01,0.94,0.38,0.06,0.08,0.39,-147.48,3.34,7.13,42.3004,0.023300653,0.9992,75.1301,3.68,-0.4698,1,2,Low Risk
1.218,0.68,0.01,0.08,0.12,0.06,0.05,0.08,181.2,3.39,3.82,40.5583,0.037073831,0.9405,30.5451,1.56,-0.3897,0,2,Low Risk
2.6441,0.53,0.0,0.04,0.18,0.09,0.15,0.65,33.03,4.69,161.4,32.0987,0.04842951,1.0,31.8955,4.83,-0.296,1,2,Low Risk
2.6012,0.46,0.02,0.09,-0.13,-0.04,-0.1,0.06,113.03,2.76,38.55,62.4727,0.011407979,0.9958,-18.7372,1.64,-0.2261,0,2,Low Risk
2.1943,0.41,0.02,0.33,-0.06,-0.04,-0.11,0.16,319.01,3.61,1.31,41.1927,0.027512297,0.3451,-18.588,1.84,0.067,1,2,Low Risk
1.2593,0.47,0.01,0.28,0.21,0.06,0.07,0.19,135.05,2.59,4.3,51.4817,0.026406522,0.8945,46.5011,1.3,-0.5428,1,2,Low Risk
6.5884,0.28,0.02,0.32,0.38,0.02,0.03,0.36,186.36,1.31,6.72,70.2911,0.009386112,0.3673,172.6319,3.73,0.4885,0,2,Low Risk
2.34,0.52,0.01,0.11,0.26,0.05,0.06,0.24,206.18,1.52,4.0,38.2441,0.025107236,0.7463,59.353,3.2,0.0769,1,2,Low Risk
0.8031,0.55,0.01,0.13,0.09,0.03,0.02,0.71,-110.08,9.32,18.35,59.2422,0.041570375,0.9538,53.2984,0.95,-0.5822,1,2,Low Risk
0.8025,0.71,0.01,0.18,-0.07,-0.02,-0.12,0.14,79.31,1.39,11.95,33.4444,0.03455883,0.2878,-5.7445,0.71,-0.1265,1,2,Low Risk
2.4334,0.25,0.03,0.74,0.28,0.04,0.03,0.28,215.2,2.61,3.54,41.5809,0.032819174,0.8889,21.297,0.93,-0.491,1,2,Low Risk
1.8991,0.59,0.01,0.13,0.04,-0.01,-0.1,0.31,182.39,2.75,7.0,26.9295,0.045381357,0.6698,-36.3206,4.73,-0.0891,1,2,Low Risk
1.5977,0.85,0.01,0.17,0.15,0.01,0.05,0.48,2353.67,29.2,0.15,70.2609,0.009699572,1.0,316.2405,17.59,-0.5513,0,2,Low Risk
1.9715,0.51,0.01,0.17,0.28,0.02,0.03,0.09,22.94,16.81,10.24,33.3597,0.033365101,1.0,74.4501,3.04,-0.5669,1,2,Low Risk
1.3419,0.76,0.01,0.23,0.3,0.04,0.06,0.15,193.78,2.0,2.74,53.3924,0.012550468,1.0,31.3035,3.97,-0.0399,1,2,Low Risk
5.6527,0.4,0.02,0.1,1.51,0.03,0.0,0.16,767.27,13.45,0.42,37.0854,0.003847507,0.9771,432.7124,7.82,-0.4509,0,2,Low Risk
3.2348,0.29,0.03,0.66,0.88,0.1,0.09,0.13,103.99,3.65,17.04,23.2607,0.01631565,1.0,11.8072,1.09,-0.2194,1,2,Low Risk
0.6226,0.69,0.01,0.11,0.12,0.03,0.01,0.48,765.29,8.47,0.37,35.943,0.028746943,0.9999,-626.3214,2.51,-0.1981,1,2,Low Risk
2.2975,0.53,0.02,0.14,0.19,0.08,0.09,0.1,318.52,5.19,1.33,21.1234,0.043856572,1.0,33.9248,2.18,-0.3071,1,2,Low Risk
4.4488,0.49,0.02,0.08,0.42,0.1,0.13,0.06,27.37,23.02,30.15,24.25,0.027505352,1.0,30.645,4.87,-0.2674,1,2,Low Risk
2.9632,0.39,0.02,0.72,0.4,0.04,0.04,0.17,84.39,4.24,4.89,20.8134,0.012450854,0.9234,46.1586,2.38,-0.2917,1,2,Low Risk
0.902,0.8,0.02,0.17,0.08,0.02,0.04,0.32,1269.36,89.71,0.25,19.0565,0.013134617,0.6654,13.8856,0.72,-0.1532,1,2,Low Risk
2.0235,0.28,0.02,0.03,0.11,0.02,0.0,0.25,407.95,5.78,0.87,27.3221,0.039456079,0.3977,6.6948,0.67,0.0332,1,2,Low Risk
2.18,0.46,0.02,0.27,0.23,0.07,0.08,0.63,336.14,0.99,2.41,42.6701,0.02423225,0.9306,113.914,2.06,-0.2081,0,2,Low Risk
1.1957,0.72,0.01,0.05,-0.18,-0.08,0.06,-0.05,54.71,2.94,2.59,53.9682,0.021074281,0.9535,-74.9251,4.79,-0.3692,1,2,Low Risk
1.5481,0.7,0.01,0.16,0.25,0.04,0.01,0.12,76.37,3.44,4.35,95.7989,0.030619765,0.9627,491.2037,4.65,1.5485,1,2,Low Risk
22.9812,0.12,0.06,0.36,2.46,0.03,0.04,0.02,317.58,1.09,8.42,31.6029,0.00402118,1.0,68.6442,4.63,-0.3714,1,2,Low Risk
1.5321,0.57,0.01,0.1,0.03,0.0,-0.09,0.23,144.59,2.25,2.1,41.0192,0.039596089,1.0,-49.966,3.03,-0.371,0,2,Low Risk
1.0277,0.79,0.01,0.19,0.15,0.08,0.19,0.17,182.34,1.38,10.98,46.2139,0.045982717,1.0,22.0686,2.39,-0.5545,1,2,Low Risk
7.1776,0.23,0.04,0.8,0.0,0.01,0.01,0.17,362.7,1.25,1.88,38.4328,0.002821676,1.0,79.5769,3.01,-0.4472,1,2,Low Risk
0.2633,0.77,0.0,0.19,0.17,0.04,0.01,0.1,6.87,40.56,9.15,30.4103,0.046885367,0.9881,-370.8047,1.74,-0.1433,1,2,Low Risk
3.0259,0.36,0.03,0.55,0.11,0.01,0.0,0.26,307.27,1.89,1.61,47.0606,0.012242604,0.9984,-158.5147,2.29,-0.6718,1,2,Low Risk
2.484,0.42,0.02,0.1,0.3,0.04,0.02,0.54,278.44,1.69,1.61,31.356,0.039754545,0.5932,181.2004,3.06,-0.3689,1,2,Low Risk
1.873,0.39,0.01,0.13,-0.9,-0.17,-0.23,0.15,39.48,5.71,1.56,26.692,0.031301477,1.0,-5.6458,1.43,-0.0378,1,2,Low Risk
0.5237,0.61,0.01,0.15,0.24,0.04,0.05,0.21,-30.18,13.17,4.41,37.4516,0.031391084,0.4968,42.2997,1.79,0.0936,0,2,Low Risk
-5.3061,1.7,0.0,0.16,-0.32,-0.13,-0.34,0.24,2927.52,0.15,0.39,0.0,0.024945562,1.0,-2.3696,6.16,0.0,1,2,Low Risk
-0.2947,0.96,0.01,0.02,-0.29,-0.15,-0.94,0.1,384.94,1.29,0.82,59.0202,0.044729324,0.6635,-6.9652,20.71,0.1908,1,2,Low Risk
1.4048,0.57,0.01,0.49,0.23,0.05,0.07,0.08,63.46,25.16,6.28,16.9906,0.035187704,0.9876,16.917,1.0,-0.3549,1,2,Low Risk
1.8346,0.7,0.01,0.36,0.19,0.04,0.16,0.36,19.86,156.31,3.25,19.8778,0.016756418,0.9685,56.0919,6.16,0.3025,1,2,Low Risk
1.338,0.62,0.01,0.08,0.14,0.06,0.06,0.32,105.26,2.76,5.75,31.8143,0.013094833,0.9643,46.98,3.44,-0.1443,1,2,Low Risk
2.8524,0.41,0.01,0.16,0.4,0.05,0.06,0.08,24.48,24.51,18.04,32.1195,0.023232361,0.9979,20.1228,1.92,-0.0278,0,2,Low Risk
0.8123,0.82,0.01,0.15,0.09,0.03,-0.05,0.11,112.69,2.3,9.27,33.3229,0.027622683,0.9983,-32.4402,1.5,-0.2187,1,2,Low Risk
5.5345,0.2,0.03,0.64,-1.18,-0.18,-0.22,0.28,798.29,1.12,0.6,51.6541,0.029654246,0.7513,-8.8047,2.06,-0.0755,1,2,Low Risk
0.0358,0.7,0.01,0.11,-0.35,-0.16,-0.38,-0.02,192.96,3.37,3.43,52.4834,0.030043734,1.0,-1.5459,1.45,-0.35,1,2,Low Risk
1.6682,0.43,0.02,0.07,-0.13,-0.05,-0.15,0.29,507.11,1.77,1.02,64.3996,0.040942592,0.9538,-12.1399,1.3,0.074,1,2,Low Risk
0.7728,0.75,0.01,0.13,-0.03,-0.05,-0.25,0.16,81.15,3.56,3.6,54.8934,0.027185941,0.6733,-9.9087,2.14,-0.1466,1,2,Low Risk
1.0917,0.54,0.01,0.35,0.15,0.03,0.02,0.2,85.53,3.71,12.08,38.5464,0.032194253,0.7739,-657.137,2.13,0.2594,1,2,Low Risk
0.6389,0.6,0.01,0.33,0.21,0.04,0.02,0.08,331.19,1.36,1.77,39.0469,0.048874711,0.983,109.1208,0.62,-0.4082,1,2,Low Risk
2.5337,0.23,0.02,0.4,-2.62,-0.26,-0.33,0.22,266.08,1.22,3.48,66.6753,0.018283553,0.9902,-3.0495,0.89,-0.3501,0,2,Low Risk
-0.378,0.84,0.0,0.01,-0.11,-0.03,-0.13,0.21,464.07,0.94,1.23,82.3609,0.037595037,0.9844,-8.0699,0.62,-0.5584,1,2,Low Risk
0.8126,0.66,0.01,0.12,0.19,0.05,0.09,0.3,52.49,2.86,1.24,37.3494,0.022489926,0.9648,38.4972,1.78,-0.4451,1,2,Low Risk
1.5754,0.35,0.02,0.11,0.53,0.02,0.01,-0.13,68.26,4.49,5.14,35.2364,0.035456879,0.995,-184.753,1.14,-0.1961,1,2,Low Risk
0.5313,0.63,0.01,0.18,0.18,0.06,0.04,0.33,-54.21,3.24,1.01,50.9778,0.032533953,0.7139,39.0032,1.18,-0.4708,1,2,Low Risk
3.2782,0.32,0.02,0.76,-0.23,-0.06,-0.08,0.29,13.07,6.04,8.8,40.2175,0.00828454,0.7845,-24.5461,1.87,-0.2246,1,2,Low Risk
0.9378,0.48,0.01,0.74,0.27,0.05,0.04,0.22,-38.47,11.48,21.68,27.167,0.023230117,0.4327,11.6283,0.51,-0.1938,0,2,Low Risk
1.2154,0.54,0.01,0.2,0.36,0.07,0.13,0.3,168.0,2.32,3.48,37.9593,0.024580293,0.8183,24.0396,2.12,-0.3323,1,2,Low Risk
7.5652,0.52,0.02,0.35,0.2,0.06,0.1,0.29,126.04,1.45,21.41,73.7875,0.001812707,0.9162,125.8495,12.73,1.7783,1,2,Low Risk
0.5771,0.58,0.01,0.04,0.33,0.03,0.03,0.24,525.49,1.12,1.16,62.5653,0.070925973,0.7873,-160.6151,1.21,-0.4452,0,2,Low Risk
0.7881,0.63,0.01,0.2,0.31,0.06,0.08,0.23,114.22,2.05,8.14,42.4278,0.041088722,0.9667,23.2706,1.64,-0.2011,1,2,Low Risk
1.0459,0.46,0.02,0.54,-0.07,-0.06,-0.16,0.4,492.75,1.08,1.12,80.6724,0.050345852,0.4905,-10.0255,1.17,-0.1155,0,2,Low Risk
0.2345,0.73,0.01,0.08,-0.01,-0.03,-0.22,0.07,290.9,2.37,1.13,23.7082,0.052374895,0.9794,-7.0795,1.63,-0.1156,1,2,Low Risk
-0.2779,1.1,0.01,0.07,-2.42,-0.5,-2.73,0.07,175.62,1.31,8.12,45.2406,0.028051705,0.5,-1.0006,1.37,0.0346,0,2,Low Risk
2.7698,0.38,0.02,0.36,0.54,0.05,0.06,0.44,285.42,1.96,1.63,55.5843,0.014135983,0.7637,34.9401,2.55,-0.233,0,2,Low Risk
2.2483,0.48,0.01,0.16,0.13,0.01,0.01,0.15,134.41,3.65,2.29,51.4777,0.008794979,0.9999,-81.2565,2.62,-0.078,1,2,Low Risk
1.5369,0.42,0.02,0.62,0.04,-0.01,-0.02,0.29,268.26,0.63,2.27,109.511,0.003608117,1.0,-48.1927,1.22,-0.4138,1,2,Low Risk
1.8183,0.48,0.01,0.4,0.43,0.12,0.16,0.48,189.37,2.43,5.59,41.337,0.04656279,0.2409,11.1244,1.75,-0.225,1,2,Low Risk
2.8093,0.5,0.02,0.4,0.27,0.06,0.09,0.32,169.52,1.69,2.25,43.3414,0.021239725,0.7005,49.4732,4.0,0.5879,0,2,Low Risk
8.9237,0.16,0.04,0.23,0.81,0.03,0.03,0.18,412.12,2.02,1.22,50.1321,0.096736919,0.8347,78.7565,2.7,-0.0755,1,2,Low Risk
2.5882,0.52,0.01,0.41,0.3,0.11,0.19,0.58,65.96,22.05,4.5,27.8284,0.022451478,0.7726,25.8766,4.58,-0.138,1,2,Low Risk
-0.6473,0.97,0.0,0.11,-0.55,-0.34,-1.49,-0.09,41.9,147.03,5.74,38.9289,0.02732053,0.8614,-1.1302,1.87,-0.4897,1,2,Low Risk
0.942,0.66,0.01,0.14,0.16,0.04,0.07,0.07,73.41,2.1,11.26,24.6467,0.01318623,1.0,37.9424,2.11,-0.2755,0,2,Low Risk
0.1842,0.94,0.01,0.39,-0.13,-0.06,-0.43,0.03,1254.71,4.48,0.27,56.4305,0.020130367,0.707,-2.343,1.02,-0.1478,1,2,Low Risk
2.2755,0.56,0.01,0.45,0.27,0.09,0.11,0.45,149.03,3.19,3.89,51.5947,0.046547733,0.7993,38.2891,5.04,1.5501,1,2,Low Risk
0.3094,0.61,0.01,0.17,0.02,-0.02,-0.11,0.24,120.34,1.38,9.96,29.8553,0.027933911,0.0468,-5.3863,0.7,-0.1815,1,2,Low Risk
1.6783,0.6,0.01,0.09,-0.61,-0.15,-0.36,0.18,247.12,89.45,1.04,27.5167,0.061121855,1.0,-9.0922,3.12,-0.598,1,2,Low Risk
1.1689,0.54,0.01,0.44,0.19,0.05,0.06,0.17,117.82,7.92,2.97,43.8896,0.043521076,0.5,17.6185,1.0,-0.3918,0,2,Low Risk
0.8447,0.73,0.01,0.13,-0.18,-0.09,-0.29,0.35,438.4,1.16,1.37,26.4417,0.029703882,0.9853,-9.2575,2.34,-0.1007,1,2,Low Risk
13.9683,0.15,0.05,0.0,0.0,0.0,0.0,-0.01,135.74,141.68,1.69,38.9512,-0.00044458,0.9878,441.4251,3.82,-0.2965,1,2,Low Risk
2.7493,0.45,0.01,0.11,0.27,0.03,0.02,0.17,199.69,2.84,2.1,91.6681,0.051062534,0.9317,245.8876,3.35,0.0562,1,2,Low Risk
1.7655,0.58,0.01,0.09,0.15,0.04,0.05,0.27,231.66,2.62,1.95,57.3635,0.029607439,0.7825,61.0811,3.5,-0.2541,1,2,Low Risk
8.4392,0.27,0.02,0.6,1.12,0.05,0.06,0.13,69.24,8.01,7.66,40.5235,-0.002523058,0.932,93.1562,4.68,-0.0922,1,2,Low Risk
0.6371,0.67,0.01,0.32,-0.03,-0.02,-0.05,0.14,-8.93,33.89,8.8,34.3154,0.014532495,0.2109,-19.6026,0.74,-0.2233,1,2,Low Risk
2.4517,0.45,0.03,0.13,0.19,0.07,0.06,0.04,170.07,14.42,2.36,31.4549,0.055597279,1.0,27.3914,1.29,-0.3049,1,2,Low Risk
2.8105,0.83,0.0,0.18,0.15,0.01,0.03,-0.06,109.96,16.26,2.41,148.3341,0.015707154,1.0,685.5097,32.38,1.9902,1,2,Low Risk
3.2014,0.28,0.03,2.07,0.24,0.01,0.01,0.23,98.31,4.73,4.59,26.6977,0.005346353,1.0,-184.9944,1.76,0.0155,1,2,Low Risk
1.2525,0.67,0.01,0.09,0.02,0.0,-0.05,0.03,97.55,3.69,5.62,63.3405,0.049228128,0.9937,-23.5559,2.15,-0.3255,1,2,Low Risk
-0.7752,0.96,0.01,0.02,-0.43,-0.24,-1.04,0.1,222.91,1.61,6.52,39.1748,0.048032383,1.0,-2.6116,1.85,-0.0083,1,2,Low Risk
