Stock code,Z-SCORE,Share pledge ratio of controlling shareholders,Pledge ratio of limited sale shares,Pledge ratio of unlimited shares,Stock Volatility,P/E ratio,P/B ratio,Stock price rise and fall in the last year,Annual turnover rate,ST,ROA,ROE,changes in net assets,changes in operating income,Gross profit margin on sales,Net business cycle (days),Turnover rate of accounts receivable (Times),Inventory turnover rate (Times),Total asset turnover rate (Times),Current ratio,Cash ratio,Asset liability ratio,Asset liability ratio (excluding advance receipts),Asset liability ratio (total liabilities - contract liabilities - advance receipts)/(total assets - goodwill - contract liabilities - advance receipts),Current liabilities/total liabilities,Monetary capital/short-term debt,EBITDA/interest bearing debt,EBIT interest cover,EBITDA interest cover,Net cash flow from operations has been negative for three consecutive years,Average cash income ratio in recent three years,Cash income ratio,Ratio of accounts receivable to operating income,Ratio of prepayments to operating income,Ratio of other receivables to total assets,Ratio of construction in progress to total assets,Minority shareholders' equity/owners' equity,The proportion of goodwill in total assets exceeds,Downgrade or negative,audit opinion ,"Company nature (state owned assets 0, others 1)",High deposit and loan of 90p,Company size (LN),Whether there are four major audits,Proportion of independent directors,Equity checks and balances (2-5 large/1 large),"Two positions in one (1 for the same, 0 for the different)",Equity concentration (the first largest shareholder),Total institutional shareholding ratio,Audit fee,Tobin Q,Debt financing costs,Enterprise age,Goodwill impairment ratio,Asset quality index,SG&A Expense,Number of key audit matters,Number of research institutions concerned,Number of research reports (+1 LN),Financial cycle m2/gdp,IsDefault
X00267,17.7347359,0.178377952,0,0,37.30338422,35.96249977,4.280637455,-0.251795204,6.832523875,0,0.118681,0.119089,1.102734512,0.086292,0.483451,319.011,2.219,1.8815,0.5192,0.06715,2.30007496,0.136874,0.097180239,0.098589684,0.862238,170.9201915,31.2779322,0,0,0,0.988519,0.978648,0.439124769,0.070039466,0.009722306,1.38726E-05,0.00348398,0.013667517,0,0,1,0,3.090453278,1,0.428571429,0.067912526,1,0.6287,0.065783,70,3.649998746,-0.026709649,5.811111111,0,0.931585819,1.04150997,1,2.63905733,2.995732274,0.017310869,0
X00268,2.258838965,0.396542308,0,0.191008198,31.64327655,18.35308776,1.286749664,-0.114906505,1.697021677,0,0.051348,0.070085,1.063955065,-0.054028,0.253367,111.4378,3.959,3.9684,0.6846,0.022025,0.722096194,0.505901,0.504506043,0.591385863,0.460213,2.040610032,0.249811409,7.1985,12.0373296,0,0.869386333,0.946361,0.253426554,0.009280782,0.008244916,0.030606017,0.006514437,0.146495406,0,0,1,0,5.199893703,1,0.428571429,0.142544842,0,0.4668,0.585656,250,1.115459049,0.013531557,21.07777778,-0.002608426,0.902859722,1.019403432,2,2.397895273,2.995732274,-0.064161221,0
X00269,5.902358555,0.636292857,0,0.236743522,45.95392808,35.66972851,2.825079276,0.714040171,3.571597019,0,0.07291,0.075579,0.990220874,-0.035202,0.194577,105.7301,3.6717,7.6797,0.8755,0.018971,0.275242708,0.281883,0.280681982,0.280681982,0.972459,0.788093648,1.138155441,28.1304,29.19918774,0,0.594895333,0.585728,0.288315851,0.020314662,0.005685964,0.077165883,0,0,0,0,1,0,3.138138943,1,0.428571429,0.723759798,1,0.2707,0.219959,55,2.227415163,0.033698449,10.28888889,0,0.887290529,0.750601651,2,2.397895273,2.995732274,0.048155337,0
X00270,2.719188417,0.31998284,0,0.124647429,42.52245606,66.49721605,3.536379688,-0.394512575,2.389487954,0,0.034128,0.054179,1.057037167,0.594044,0.32603,298.9303,1.7909,1.7203,0.4454,0.017188,0.428391782,0.557854,0.554676391,0.636583335,0.586124,0.892112563,0.115264113,4.2622,7.00838094,1,0.919165333,0.95996,0.654949035,0.033544812,0.002665566,0.007550786,0.000400347,0.127748247,0,0,1,0,3.072599306,1,0.333333333,1.137668287,0,0.1953,0.257336,145,2.106579004,-0.006417151,3.691666667,0.305407711,1.647938453,0.805350285,3,2.302585093,2.995732274,-0.059095742,0
X00271,3.906074036,0.155309237,0,0.146985613,35.5020217,8.79884803,1.715615518,-0.164106352,2.491529223,0,0.129875,0.209088,1.217048197,-0.12951,0.193395,35.4978,8.1602,5.8358,1.3065,0.014573,0.608882387,0.406213,0.403205964,0.403892925,0.931872,2.069459584,1.330221976,30.016,37.91156154,0,1.020494333,1.066638,0.10016895,0.005019576,0.002901197,0.00960787,0.007779341,0.001692279,0,0,1,0,3.396900932,1,0.428571429,1.200813751,1,0.2572,0.547248,87,1.393612753,-0.011886539,7.938888889,0,0.713790128,1.208377534,2,2.302585093,2.995732274,0.028940562,0
X00272,0.402458621,0.67499331,0,0,51.22404152,465.9527129,13.78020996,0.066650204,3.427359685,0,-0.00681,0.033245,2.284295003,1.833287,0.356639,123.357,3.2888,1.8553,0.2081,0.007873,0.119565405,0.915508,0.913691751,1.438346526,0.307777,1.805410677,0.005874133,-1.09,0.649946791,0,1.037973667,0.970302,0.518627156,0.03558794,0.001784811,0.006649425,0.600528627,0.357086461,0,0,1,0,6.26677554,1,0.333333333,0.21257749,0,0.6774,0.266704,1340,1.45573975,0.007977338,9.133333333,9.634799353,11.24113002,1.509646635,0,2.302585093,2.995732274,0.096386832,0
X00273,1.310516372,0.325208439,0,0.138187051,17.78341208,11.50857567,1.500352441,0.080871854,1.451964671,0,0.079134,0.118064,1.339894457,0.229168,0.250943,-44.9692,8.4284,14.0115,0.4933,0.00789,0.495091591,0.562833,0.529201479,0.529201479,0.683355,1.284229681,0.362688849,6.3146,9.75184153,0,1.088850333,1.063537,0.120069529,0.021517668,0.008623016,0.104260961,0.081448016,0,0,0,0,0,4.773173865,1,0.363636364,0.839582646,0,0.296087,0.581057,271,1.0383132,0.021003605,15.58333333,0,0.970108751,0.898940395,2,2.197224577,2.995732274,-0.064161221,0
X00274,10.41361077,0.381209913,0,0.138378013,45.44795785,42.59780231,4.499667213,0.404115226,15.51945027,0,0.095323,0.114678,1.322813371,0.219134,0.453216,207.9612,1.6306,3.9712,0.6382,0.033331,1.197996446,0.230045,0.209230489,0.22081568,0.997017,51.1733734,19.97644519,2027.0411,2402.019313,0,0.972867667,1.028657,0.640719501,0.005200428,0.009413736,0.002315493,0.019469713,0.051084441,0,0,1,0,2.703990733,1,0.333333333,0.365309514,1,0.363,0.137142,83,3.473694746,0.000194113,5.197222222,-0.004320839,0.878958392,0.963631089,2,2.197224577,2.995732274,0.028940562,0
X00275,0.79301753,0,0,0,62.90331339,40.40072752,6.745961298,-0.371873585,13.43859849,0,0.018037,0.17318,1.168777525,-0.031138,0.062687,39.1724,4.1729,46.5952,0.1618,0.010784,0.90045632,0.922026,0.921446016,0.921446016,0.999108,1.471518572,0.046878866,2.2816,2.284629732,0,1.288944333,1.230673,0.235036652,0.007654275,0.04932147,0,0,0,0,0,0,1,5.026364109,1,0.333333333,1.002275489,0,0.2534,0.141711,80,1.428190554,0.013183546,1.505555556,0,1.572317066,1.161466109,0,2.079441542,2.995732274,0.096386832,0
X00276,2.116427387,0.532675042,0,0,45.74887889,9.441096257,1.512649027,0.512843033,7.007891952,0,0.101159,0.175597,1.215648112,0.413041,0.408733,-41.3085,27.7125,15.3795,0.4704,0.013301,0.822908132,0.505721,0.491154634,0.491154634,0.712836,2.083346875,0.505376843,9.5359,14.04690059,0,1.419340333,1.330143,0.028817061,0.006057127,0.00548072,0.049673195,0.017961681,0,0,0,0,0,4.959041301,1,0.363636364,0.077062624,0,0.5496,0.608084,190,1.237874212,0.02066655,13.37222222,0,0.950924432,1.445714373,2,1.945910149,2.995732274,0.017310869,0
X00277,2.810832629,0.395168717,0,0.138003414,65.92321537,34.64013652,2.769186824,0.337793098,10.89114242,0,0.058916,0.080053,1.041771312,0.203618,0.268411,120.9045,3.3671,4.2071,0.5312,0.012336,0.446824357,0.453902,0.449691972,0.49698486,0.828896,0.729121899,0.320985701,6.1781,9.748504387,0,0.861960667,0.877636,0.275556309,0.034276274,0.011541781,0.032025567,0.052411252,0.094431541,0,0,1,0,3.67967232,1,0.333333333,0.585408094,1,0.2912,0.306018,95,1.861190509,0.037380999,9.319444444,0.000895899,1.018365039,0.882193601,2,1.791759469,2.995732274,0.048155337,0
X00278,20.02316207,0.06166479,0.029694404,0.014545659,46.15232551,48.40208902,9.761001808,-0.181220464,1.774343563,0,0.151334,0.195569,1.178357448,0.010783,0.521835,93.5697,5.9576,3.8308,0.7623,0.037674,0.482959732,0.231562,0.231552164,0.23344355,0.975994,9650.618415,0,0,0,0,1.052754,1.139542,0.223062737,0.003407702,0.000633996,0.0140348,0,0.008102006,0,0,1,0,3.978788047,1,0.375,0.628188029,0,0.4815,0.739198,102.5,6.955041594,-0.001015467,2.205555556,0.011930411,2.583141871,0.459019978,2,2.564949357,2.944438979,-0.059095742,0
X00279,29.13424534,0.186633486,0,0,71.59490722,284.6977015,6.264454622,0.149140381,4.419416594,0,0.021091,0.022452,1.024352981,0.266573,0.215063,99.28,6.112,5.1171,0.6272,0.032867,0.820682476,0.120009,0.118723551,0.127833536,0.89746,17.37936106,9.121185297,3.1192,62.91788976,0,0.793789,0.789442,0.166424057,0.023514945,0.002629756,0.027017611,0.004272028,0.071160491,0,0,1,0,2.874949965,1,0.428571429,1.302293039,1,0.2924,0.18023,53,5.666010606,0.057415544,7.6,0,0.920617013,0.930200404,2,2.48490665,2.944438979,0.017310869,0
X00280,7.00904409,0.209384027,0.181352289,0.063401813,50.10834445,40.42454569,5.135959127,-0.215752652,8.103773802,0,0.09061,0.128357,1.120469943,0.403879,0.54271,160.9932,3.2608,3.2974,0.7504,0.027285,0.908873083,0.366531,0.359515193,0.360105004,0.894721,5.084562845,1.694451026,0,0,0,0.989248333,0.937166,0.392537151,0.062874631,0.023242329,0,0.015234254,0.001619946,0,0,1,0,2.629478814,1,0.428571429,1.759685814,0,0.2374,0.39478,53,3.431776774,-0.008735125,1.777777778,0,1.073672171,0.81010393,3,2.302585093,2.944438979,-0.059095742,0
X00281,4.14714171,0.590493708,0,0.235203335,68.30564011,30.11978588,3.392320572,0.112316142,15.86109288,0,0.078057,0.110981,1.263782855,0.121492,0.772646,178.4671,4.773,1.637,0.6467,0.012172,0.200878959,0.390094,0.385464293,0.385464293,0.699138,0.31092161,0.326613674,13.2025,15.89044277,0,1.041345,1.045986,0.214208551,0.013934797,0.022720249,0.124142193,0,0,0,0,1,0,2.912088339,1,0.333333333,0.344569541,1,0.3457,0.493042,45,2.216071865,0.015563122,5.616666667,0,1.143156748,0.991030375,2,2.302585093,2.944438979,0.028940562,0
X00282,5.26107241,0.498547457,0,0,55.42793841,11.82240949,3.028942384,0.342680456,8.503991184,0,0.165774,0.275315,1.307869799,0.433317,0.240096,-25.3428,48.2249,10.4216,1.1947,0.018235,0.181637242,0.349827,0.331961122,0.331961122,0.776235,9650.618415,0,142.2674,188.5457421,0,0.543738,0.465222,0.01998067,0.01116766,0.005880759,0.021784936,-0.011062701,0,0,0,0,0,3.763183471,1,0.444444444,0.111594442,0,0.4034,0.437344,61,2.229950263,0.003117096,19.49444444,0,0.807488164,0.752613576,2,2.302585093,2.944438979,0.017310869,0
X00283,1.190259315,0.614985166,0,0,24.59070235,13.51306279,1.447044142,0.240440401,1.122951639,0,0.04675,0.108451,1.100381298,0.284281,0.281707,1541.6604,209.9118,0.2263,0.1482,0.022008,0.493209351,0.735893,0.698147948,0.698147948,0.407161,1.27273432,0.085295133,4.1166,4.163607128,0,1.299408667,1.188697,0.004420953,0.082971139,0.005623787,1.12434E-05,0.021062449,0,0,0,0,0,7.127445539,1,0.428571429,0.897856871,0,0.3241,0.569591,270,1.096243688,0.016289936,18.52222222,0,1.135522958,0.924499365,3,2.197224577,2.944438979,0.017310869,0
X00284,15.55585647,0,0,0.034807323,43.12644427,29.9218508,3.175860942,-0.518392553,6.202671662,0,0.103809,0.109112,1.090467628,-0.261388,0.383789,132.6397,4,3.1762,0.4388,0.057379,1.739946274,0.118194,0.116844906,0.116844906,0.746947,18.86842618,16.07126714,0,0,0,0.868924333,0.963214,0.206226635,0.003755401,0.001264761,0.012059136,0.00889197,0,0,0,1,0,3.026752685,1,0.428571429,0.861521736,0,0.1864,0.094084,90,2.852019305,-0.084707866,6.258333333,0,1.509553116,1.125127547,2,2.197224577,2.944438979,0.028940562,0
X00285,3.688847455,0.428367601,0,0,22.19988423,23.27274423,2.132865563,-0.180818263,1.382348117,0,0.083427,0.094374,1.147303423,0.208988,0.206061,112.8907,6.5951,4.4215,0.9285,0.020611,0.272911972,0.391448,0.384068364,0.386813599,0.657689,0.741297309,0.460989208,8.0969,11.29716458,0,0.90649,0.808613,0.187204026,0.017929283,0.016253116,0.032431297,0.063190436,0.007012016,0,0,1,0,4.551503185,1,0.333333333,1.054717858,0,0.2669,0.270898,90,1.577551476,0.024402946,6.580555556,0,1.154467836,0.962445539,3,2.079441542,2.944438979,0.017310869,0
X00286,3.028573589,0.783534312,0,0,27.20259906,21.59962885,3.566392029,-0.322924412,3.783191915,0,0.094477,0.173337,1.289314167,0.437433,0.351194,138.3,7.7275,2.596,0.7337,0.013105,0.267919649,0.505574,0.454297378,0.463053431,0.970202,0.960814813,0.722350544,37.3694,46.16296138,0,1.015765333,0.900992,0.20694471,0.125144922,0.018562646,0.003943401,0.136659807,0.017132562,0,0,1,0,3.816049338,1,0.428571429,0.94863782,1,0.2702,0.364499,131,1.972542915,0.004730496,9.869444444,0.014313821,0.753561895,0.456547474,2,2.079441542,2.944438979,0.017310869,0
X00287,8.480719779,0.335190111,0,0.12532352,37.51415312,27.541294,3.827201282,0.046158129,2.23553849,0,0.129461,0.143033,1.14947255,0.14371,0.472815,117.6525,50.2119,2.8264,0.7512,0.064952,4.78057021,0.266068,0.245858126,0.247585187,0.426153,65.55548322,0.899571128,0,0,0,0.992444,0.956943,0.020739625,0.015119997,0.002036779,0.008406819,0.006106699,0.006788689,0,0,1,0,2.860094708,1,0.444444444,0.514437119,0,0.3739,0.128678,40,2.960457788,-0.014596437,5.780555556,0.010632336,0.463057681,1.06809246,2,2.079441542,2.944438979,0.048155337,0
X00288,13.82355789,0,0,0,57.56177756,288.3798855,7.421126159,0.499285374,4.070183801,0,0.023012,0.025752,1.021228099,0.588894,0.453786,839.1555,1.2734,0.5334,0.2159,0.042578,1.016676735,0.254698,0.247018236,0.269725663,0.498674,43.09947711,0.340303602,178.682,320.0824985,0,1.015483,0.768725,0.898905864,0.085586682,0.004110594,0.015671281,0,0.08332847,0,0,1,0,3.507864707,1,0.428571429,0.85454625,1,0.3987,0.618522,60,5.732135485,-0.002538283,5.458333333,0.1141784,2.023237011,0.853188193,0,2.079441542,2.944438979,0.077211433,0
X00289,13.82475929,0,0,0,59.23268423,36.66694931,63.37568826,-0.148463723,6.598678605,0,0.356577,0.408977,7.162618822,0.281299,0.198549,8.011,21.4139,42.7589,2.0726,0.024897,1.544326115,0.316671,0.266172853,0.266586088,0.991694,19.31299286,9.399666666,180.4828,199.5924553,0,1.102948667,1.110812,0.066358997,0.006477982,0.052297821,0.021497607,0.000109018,0.001443434,0,0,1,0,4.37757069,1,0.375,0.282244969,1,0.5376,0.511319,210,6.125100429,0.004532311,6.313888889,0.01512999,1.552210031,0.255130918,0,2.079441542,2.944438979,0.096386832,0
X00290,12.83956226,0.2031512,0,0,61.40722277,78.74909098,9.207566439,1.17209869,8.035674631,0,0.086787,0.097681,1.588986098,0.123078,0.325261,168.3504,5.811,1.8622,0.5212,0.020746,0.304252608,0.2457,0.244475756,0.244966423,0.906912,0.853264951,1.114061798,23.999,34.91196496,0,1.029190667,0.977365,0.152565997,0.007515254,0.005108962,0.049512721,0,0.001999751,0,0,1,0,3.507124956,1,0.333333333,0.316848832,0,0.4443,0.497405,65,4.969839367,-0.011811364,1.225,0.004212617,0.780810026,1.253247185,0,1.945910149,2.944438979,0.077211433,0
X00291,23.80196985,0.077596659,0,0.122393299,60.10446682,44.13183388,4.403895941,0.27027027,4.985845771,0,0.106549,0.107944,1.26506708,0.037325,0.407365,274.5742,4.2832,1.4566,0.314,0.141922,7.42437705,0.104406,0.101499455,0.102305951,0.404743,9650.618415,2.575766928,72.7005,92.39855706,0,0.774943333,0.737037,0.215948322,0.040819835,0.003949294,0.025803676,0,0.00785767,0,0,1,0,3.078934401,1,0.333333333,1.370742438,1,0.2629,0.370189,45,3.923841958,0.013277105,6.166666667,0,1.182872551,0.923143613,2,2.197224577,2.890371758,0.048155337,0
X00292,8.824104615,0.293965876,0.206244478,0,60.06743259,49.48330157,15.22228104,1.274753072,20.61003143,0,0.119866,0.194183,2.906884274,0.533159,0.266686,26.5921,4.323,9.9683,1.2529,0.02478,1.25771252,0.365517,0.365162833,0.366606783,0.995838,7.107145895,2.19927463,245.0727,269.1726572,0,0.895765667,0.915313,0.285906983,0.007248458,0.004968098,0,0,0.003936495,0,0,1,0,3.022453872,1,0.4,0.461638618,0,0.4476,0.164577,85,4.462491861,-0.000749388,2.716666667,-0.014807051,1.18156836,1.086358891,2,2.197224577,2.890371758,-0.064161221,0
X00293,10.13529033,0.935150785,0,0,79.52664691,137.866326,9.232071739,1.041299204,10.89814384,0,0.0351,0.039114,2.745482651,0.276219,0.182263,146.1406,3.2752,2.4238,0.394,0.023481,0.548356107,0.187528,0.186024575,0.311893939,0.868078,2.000401899,0.83381221,20.614,29.92294695,0,1.000913667,0.939155,0.376648771,0.022468171,0.003108073,0.017241337,0.013645142,0.402819241,0,0,0,0,3.318124446,1,0.375,1.72854185,0,0.1765,0.320669,80,3.135622524,0.003358991,8.052777778,1.272120021,2.600010361,0.826976864,0,2.197224577,2.890371758,0.077211433,0
X00294,27.66412898,0.358347386,0,0.141666667,42.07007568,57.42728944,10.906359,0.22641112,5.309565011,0,0.173318,0.191618,1.099142641,0.048157,0.922277,-536.9987,5.6503,1.0917,0.3844,0.036363,3.068711131,0.197161,0.167223968,0.167223968,0.912669,9650.618415,0,0,0,0,1.050410333,1.067749,0.181246519,0.010755615,0.00107791,0.206205247,0,0,0,0,1,0,2.086341613,1,0.333333333,0.377577593,0,0.3953,0.1722,35,8.633249898,-0.026718674,3.625,0,1.129170584,0.916801503,2,2.079441542,2.890371758,0.048155337,0
X00295,1.94095104,0,0,0,10.9111362,16.75795703,1.217828553,0.012855123,0.426281706,0,0.060074,0.072712,1.037443982,0.306666,0.117354,4.6178,9.6576,17.6866,0.4682,0.012819,0.702508805,0.390675,0.386989596,0.386989596,0.414854,1.544963215,0.380155967,6.2829,11.78171088,0,1.189218333,1.235137,0.104240236,0.007201068,0.00377795,0.007577534,0.116641228,0,0,0,0,0,7.028587989,0,0.333333333,0.196812863,0,0.6994,0.868521,350,1.033083228,0.023913821,4.033333333,0,1.133753024,0.801456152,1,2.079441542,2.890371758,0.017310869,0
X00296,2.365621614,0.207122741,0,0.125158539,54.49101953,-18.35511022,2.135954436,-0.372085352,7.733465037,0,-0.068978,-0.124268,0.792562936,-0.131548,0.31338,167.7852,5.2499,1.8254,0.4034,0.009371,0.262968964,0.409856,0.392090479,0.602042685,0.972387,0.404415889,-0.197330396,-7.2041,0,0,1.0911,1.090414,0.160769077,0.040230455,0.010872084,5.29234E-05,0.008826805,0.338541791,0,0,1,0,4.007041609,1,0.428571429,0.298476548,0,0.4139,0.129997,190,1.913039851,0.034321936,11.30833333,-0.05355539,0.954995873,0.95337989,2,1.945910149,2.890371758,0.048155337,0
X00297,8.727174685,0,0,0,111.3141254,48.36615369,6.659909556,0.686462003,2.860600119,0,0.097086,0.141937,1.173438012,0.121552,0.352656,64.134,3.9304,5.3219,0.6233,0.015619,0.638695954,0.34361,0.339811475,0.341308037,0.924354,1.506247012,0.942379045,17.551,25.52188116,0,1.063683667,1.018806,0.283940641,0.018852672,0.002514951,0.032640754,0.013605327,0.004359555,0,0,1,0,2.993876656,1,0.333333333,0.381630937,0,0.3758,0.545077,55,4.486045495,-0.00581289,4.525,0,1.153525258,0.89143466,0,1.945910149,2.890371758,0.077211433,0
X00298,14.81719358,0.36324685,0,0.094358964,87.24779542,51.84305138,18.38186075,2.296197122,11.89734486,0,0.341914,0.408702,2.733769541,1.58728,0.51098,137.4225,10.5351,2.1746,0.7769,0.016601,0.551503112,0.350297,0.340139163,0.353439332,0.90959,1.109842965,1.525275478,60.5451,64.65426175,0,1.035849,0.877662,0.142242965,0.080053633,0.022982513,0.105099199,0.201975787,0.037051396,0,0,1,0,4.136076866,1,0.333333333,0.503912621,0,0.2598,0.369282,85,7.897555619,0.017225749,7.416666667,0,1.206094197,0.579055557,2,1.791759469,2.890371758,-0.06737798,0
X00299,2.656476232,0.264814005,0,0.119064099,46.63735215,25.20342534,2.167408575,0.384344744,8.84296617,0,0.053068,0.082474,0.934700143,0.184775,0.298702,116.4046,4.3614,2.5736,0.6482,0.014628,0.564888023,0.486266,0.353853466,0.354009938,0.963073,9650.618415,0,369.4634,521.5251218,0,1.129647667,1.13287,0.235180596,0.088617316,0.009807904,0.005917627,0.009930035,0.000351421,0,0,1,0,4.059528775,1,0.428571429,0.172019988,1,0.4496,0.149421,110,1.580600158,0.001407345,9.802777778,0,1.155602188,0.897129088,2,1.791759469,2.890371758,-0.064161221,0
X00300,2.02903554,0.238098235,0,0.061302593,32.71405961,-16.67014247,1.094507461,-0.437681208,3.635211304,0,-0.043937,-0.070028,0.92889103,-0.066086,0.153857,24.5976,3.2155,489.9624,0.3713,0.0264,1.339986036,0.344844,0.341305923,0.361518639,0.378918,3.30693995,0.000806632,-5.8379,0.024825761,0,1.017901333,1.032867,0.314171688,0.061899112,0.012705227,0.071416574,0.043124666,0.055610289,0,0,1,0,5.263237641,1,0.428571429,0.205654267,0,0.2575,0.35553,80,1.104446266,0.032489099,8.922222222,-0.097213195,1.024237204,1.171051273,2,2.772588722,2.833213344,0.028940562,0
X00301,1.928136769,0.179143168,0,0.119355637,58.07370003,15.87281357,2.130949142,-0.122387574,3.138628384,0,0.05707,0.139528,1.176442432,0.320609,0.230932,139.7941,5.2968,2.0069,0.7611,0.012096,0.335925262,0.662523,0.560889622,0.663586812,0.884898,1.309184531,0.510681662,13.7663,18.20442036,0,1.003416,0.990673,0.196685877,0.021544325,0.008344308,0.002523042,0.02176235,0.118940832,0,0,1,0,4.035607485,1,0.333333333,0.757526979,0,0.2716,0.074214,100,1.342559511,0.015580975,5.925,0.045755339,0.965017288,1.012078546,2,2.197224577,2.833213344,0.048155337,0
X00302,8.350218247,0.596795568,0.221913522,0.002499375,59.22351192,24.60757709,7.620266567,0.909320679,8.775779619,0,0.293874,0.408892,1.369163285,1.99857,0.600696,76.4098,6.0147,4.9572,0.9819,0.022137,1.428169114,0.461749,0.41803665,0.419947328,0.73552,8.423901418,1.44883503,35.4261,40.05259202,0,0.954673,1.011867,0.185753385,0.014367614,0.010451671,0.004769586,0.019190319,0.00420806,0,0,1,0,4.718055964,0,0.333333333,0.592205193,0,0.3718,0.468234,450,5.056360038,0.041164049,3.463888889,0,0.515984876,0.662528797,1,2.197224577,2.833213344,0.048155337,0
X00303,4.482312247,0.414431179,0,0,48.1383705,23.88208454,5.02057884,-0.076249508,10.31177997,0,0.163818,0.220837,1.354091454,0.439303,0.50549,91.3995,6.3446,4.6526,0.6079,0.009385,0.284020867,0.441462,0.430125935,0.661568336,0.833112,0.528416359,0.61822957,18.9711,20.84589852,0,1.053305333,1.045299,0.187372128,0.042483217,0.030942135,0.005469353,0.096390453,0.342880108,0,0,1,0,4.24613595,1,0.333333333,0.143769317,1,0.4735,0.208357,260,2.851598784,0.006201788,12.46666667,0.199774716,1.076229629,0.940758317,0,2.079441542,2.833213344,0.096386832,0
X00304,2.645866817,0.469829692,0,0,49.99190737,45.41974666,2.981626403,-0.410230967,3.636198977,0,0.045172,0.062661,1.057270526,0.232802,0.075995,91.1986,6.987,5.1721,0.9243,0.013196,0.352131832,0.551411,0.541474701,0.655069238,0.812564,0.594232988,0.154288054,2.6727,3.35524333,0,1.060949333,1.036526,0.170510755,0.117323036,0.016906702,0.074958612,0.000794175,0.1696508,0,0,0,0,4.852357675,1,0.363636364,1.012798834,0,0.2732,0.504739,80,1.792647022,0.028519251,16.43611111,0.029035933,0.903459461,0.952265653,0,2.079441542,2.833213344,0.096386832,0
X00305,1.877825404,0.448873052,0,0,97.28229511,330.4765261,8.9796882,1.279375914,8.371804875,0,0.026164,0.01767,3.379515492,-0.147403,0.234151,103.5495,3.5693,2.2855,0.2995,0.012996,0.847679829,0.596999,0.596308286,0.596308286,0.611124,2.674522933,0.140723787,1.4603,3.31812647,0,1.170564,1.124193,0.289692232,0.021807909,0.004794574,0.03053833,0.027689123,0,0,0,0,0,3.270326634,1,0.333333333,0.479321018,1,0.4019,0.635361,32,2.032814299,0.025003474,8.744444444,0,0.382037004,1.328706986,0,2.079441542,2.833213344,0.077211433,0
X00306,4.741001096,0.550395481,0,0.168904821,19.24791755,15.96147485,1.926705975,-0.101816556,1.309648358,0,0.106569,0.121463,1.029965613,0.007714,0.382619,72.6828,5.648,4.9039,0.8221,0.017682,0.418518336,0.270035,0.262802694,0.271839944,0.91325,1.000387414,1.326955638,35.0808,50.54737219,0,1.006641333,1.033268,0.16769647,0.011029037,0.014835348,0.077765269,0.046237433,0.0329186,0,0,1,0,3.548104801,1,0.333333333,0.538986939,0,0.3069,0.45801,110,1.60512327,0.012758088,15.51666667,0,1.175114566,1.040907538,2,1.945910149,2.833213344,-0.064161221,0
